 就职于江苏省徐州地区行署。,1982.-1985,江苏省,-1,-1
年,1985.-1991,-1,-1,-1
年,1991.-1994,-1,-1,-1
年,1994.-2001,-1,-1,-1
年,2001.-2002,-1,-1,-1
年,2002.-2009,-1,-1,-1
首席执行官。,2009.-2011.,-1,-1,-1
 获学士学位；,1989,武汉市,-1,-1
 年获得国家基金委杰出青年人才基金；,2004,-1,国家基金委,-1
 年入选国家首批“百千万人才工程”；,2004,-1,-1,-1
 挂职任湘潭县和平乡政府乡长助理；,1993.05-1995.04,湘潭县,-1,乡长助理
 获法学硕士学位,1998.07-2000.06,湖南省,-1,-1
 获经济学博士学位,2006.09-2009.06,湖南省,-1,-1
 湖南省妇联事业发展部,1997.03-2000.06,湖南省,湖南省妇联事业发展部,-1
权益部正科级协调员,1997.03-2000.06,湖南省,权益部,-1
——,2017.01,-1,-1,-1
起,2000.08,-1,-1,-1
——现在,2011.12,-1,-1,-1
 揭阳市三,2011.12,揭阳市,-1,-1
四,2011.12,揭阳市,-1,-1
五,2011.12,揭阳市,-1,-1
 起职级为正局级,1999.11,-1,-1,-1
 南汇县书院公社外灶大队务农,1971.01-1976.08,-1,南汇县书院公社外灶大队务农,-1
4,,-1,-1,-1
 花都市委,1998.06-1999.06,广州市花都区,花都市委,-1
 花都市委,1999.06-1999.12,广州市花都区,花都市委,-1
 考入南京航空航天大学航空发动机系,1974.,南京市,南京航空航天大学,-1
年毕业于北京航空航天大学航空发动机系,1989,北京市,北京航空航天大学,-1
 获博士学位,1989,北京市,-1,-1
起,2004.11,-1,-1,-1
 年获中国科协“求是”杰出青年实用工程奖,2001.,-1,中国科协,-1
 第十届,2009.,-1,-1,-1
6,2011.12,-1,-1,-1
 在河北省石家庄外贸局锻炼；,1990.08-1991.08,河北省,河北省石家庄外贸局,-1
期中青年干部培训二班学习,2011.03-2012.01,-1,-1,干部
 经贸部,1990.08-1998.05,-1,经贸部,-1
—,2017.10,-1,-1,-1
 平阳县委书,2011.01-2011.11,温州市平阳县,平阳县委,-1
十一届,2017.04,-1,-1,-1
1-6,,-1,-1,-1
 期党政领导干部培训班学习,2001.04-2001.06,-1,-1,干部
 福建省宁德市政府党组成员,2011.08-2011.09,福建省,-1,成员
 福建省宁德市政府党组成员,2011.09-2014.10,福建省,-1,成员
 期中青班学习,2001.02-2001.06,-1,-1,学习
 中共河南省委党校学员,1983.09-1985.07,河南省,中共河南省委党校,-1
 山东省临沂县涑河公社朱许管理区文书；,1975.11-1976.05,山东省,-1,文书
第十七届,2017.02,-1,-1,-1
十八届中央候补委员,2017.02,-1,-1,委员
5-6,,-1,-1,-1
 参加广西壮族自治区高等教育自学考试政治教育专业学习,1994.07-1996.12,广西壮族自治区,-1,学习
 在广西区党校本科班行政管理专业学习；,1996.09-1998.12,广西,-1,学习
 广西钦州地区医院护士,1980.03-1989.07,钦州市,广西钦州地区医院,-1
 参加瑞士阶段学习,2004.03-2004.04,瑞士,-1,学习
 湖南省祁阳县白水镇人民政府秘书；,1989.08-1991.12,湖南省,-1,秘书
——,2017.12,-1,-1,-1
中共第六届,2017.01,-1,中共第六届,-1
 六安县水泥厂化验员；,1974.10-1979.08,六安市,六安县水泥厂,-1
 六安县县直机关团委书记；,1982.07-1984.01,六安县,-1,书记
 获高级管理人员工商管理硕士学位,2007.4-2009.1,大连市中山区,-1,-1
 广州市委办公厅综合处,1992.06-1994.12,广州市,广州市委办公厅,-1
 师副政委；,2012.08-2015.02,-1,-1,副政委
师副政委；,2015.02-2015.03,-1,-1,副政委
师副政委；,2015.03-2017.04,-1,-1,副政委
 在新疆焉城210部队服役；,1970.12-1975.5,新疆,-1,-1
 在黄陵县人民政府工作,1979.5-1980.5,黄陵县,-1,工作
 在黄陵县政府,1986.3-1991.10,黄陵县,-1,-1
 在宜川县政府,1992.10-1996.10,宜川县,-1,-1
——,2015.10,-1,-1,-1
车间副主任；,1994.05-1995.07,-1,-1,副主任
——,2017.12,-1,-1,-1
 陕西省农机学校学生；,1978.11-1981.07,陕西省,-1,学生
 平利县三阳区青年干部；,1981.07-1983.12,平利县,-1,干部
 武汉市为民物业管理有限公司法定代表人,1998.05-2001.02,武汉市,-1,代表
经理,1998.05-2001.02,武汉市,-1,经理
年,2003.-2005,-1,-1,-1
 武汉铁路工程二公司见习。,1991.08-1992.02,武汉市,武汉铁路工程二公司,-1
技术主管。,1992.02-1993.05,武汉铁路,-1,-1
 1-2,2013.09-2016.03,宜昌市,-1,-1
在荣县挂职,1991.10-1992.10,荣县,-1,-1
 主持全面工作,1996.08-1997.09,-1,-1,工作
 参加四川省委组织部第二期赴美中青班,2001.05,四川省,四川省委组织部,-1
 参加四川省委组织部组织的中瑞合作管理培训四川子项目培训,2005.03-2006.05,中,四川省委组织部,-1
 甘孜州直属党委工作；,1982.07-1984.12,甘孜州,-1,工作
 甘孜州直属团委工作；,1984.12-1985.10,甘孜州,-1,工作
9时50分,2013.12,-1,-1,-1
 毕世祥同志在前往新龙县开展群众工作途经高尔寺山时,2013.12,新龙县,-1,工作
 获硕士学位,1992.9-1995.12,-1,-1,-1
 获博士学位,2003.09-2007.01,-1,-1,-1
 先后在东北农业大学,1982.08-1986.07,-1,东北农业大学,-1
至今,2011.09,-1,-1,-1
第八,,-1,-1,-1
九,,-1,-1,-1
十,,-1,-1,-1
 第八,,黑龙江省,-1,-1
九,,黑龙江省,-1,-1
十,,黑龙江省,-1,-1
 转干,1979.12,-1,-1,-1
 德化县政府常务副县长,1999.01-2001.11,德化县,-1,常务副县长
 西安市未央区政府办秘书,1994.07-1998.04,西安市,-1,秘书
附设中学代课老师。,1974.8,四川省,附设中学代课,-1
 毕业后留校任助教,1980.8,-1,-1,助教
 随团中央青年企业家在美国加州大学参加企业管理培训,1994.10-1994.11,-1,团中央,-1
 明确正县级,2006.10,-1,-1,-1
 待业分配；,1981.07-1981.09,-1,-1,-1
—,2015.05,-1,-1,-1
 生于安徽合肥,1954.9,安徽省,-1,-1
年,1990.-1991,-1,-1,-1
 中央美术学院油画进修班进修结业,1990.-1991,-1,中央美术学院油画进修班,-1
 受文化部,2000.7-2001.1,-1,文化部,-1
艺术考察,2000.7-2001.1,巴黎,-1,-1
 定点帮县下派任彭山县观音乡乡长助理；,1991.03-1992.03,彭山县,-1,乡长助理
 四川经济管理干部学院企业管理专业学习,1994.09-1996.07,四川省,-1,干部
 省级机关党校处干班学习；,1999.09-1999.12,-1,-1,学习
 起,2014.08,-1,-1,-1
任,2014.08,-1,-1,-1
十届,2016.05,-1,-1,-1
6,,-1,-1,-1
 获法学硕士学位,2002.09-2005.12,-1,-1,-1
 年获“四川省抗震救灾模范”称号,2008,四川省,-1,-1
 获公共行政与管理硕士学位；,2011.03-2012.01,-1,-1,-1
 —至今在西南财经大学攻读财政专业博士,2011.09,-1,西南财经大学,-1
——至今,2016.04,-1,-1,-1
年,1991,-1,-1,-1
年,1995,-1,-1,-1
 年参加八路军。次年加入中国共产党。,1945,-1,八路军,-1
 任中央纪委案件审理室副处级检查员,1987.02-1989.04,-1,中央纪委案件审理室,-1
 任中央纪委案件审理室副局级检查员,1998.05-1999.11,-1,中央纪委案件审理室,-1
至今,2017.09,-1,-1,-1
 明确为市正局；,2006.12,-1,市正局,-1
 先后任户籍警,1988.07-1995.01,云南省,-1,-1
治安警,1988.07-1995.01,云南省,治安警,-1
刑侦警,1988.07-1995.01,云南省,-1,-1
 分管治安,2004.04-2008.01,昆明市,治安,-1
户政,2004.04-2008.01,昆明市,户政,-1
巡警,2004.04-2008.01,昆明市,-1,-1
特警,2004.04-2008.01,昆明市,特警,-1
水务分局,2004.04-2008.01,昆明市,水务分局,-1
大型活动保卫,2004.04-2008.01,昆明市,-1,-1
经济文化保卫,2004.04-2008.01,昆明市,-1,-1
云南省楚雄州政府党组成员,2015.08-2017.3,云南省,-1,成员
 云南省楚雄州政府党组成员,2017.3-2017.5,云南省,-1,成员
 云南省楚雄州政府党组成员,2017.5,云南省,-1,成员
 内蒙古自治区乌海市乌达区政府办秘书；,1989.02-1991.02,内蒙古自治区,-1,秘书
 8,2016.9,广州市,-1,-1
 年创办向阳生涯管理咨询机构。,2002,鹤岗市向阳区,-1,-1
 年受上海市政府有关部门委托组织专家构建中国职业规划师资格认证培训体系。,2004,上海市,-1,规划师
年创立向阳生涯规划与职业定位理论模型,2005,鹤岗市向阳区,-1,-1
 被广泛应用于职业规划咨询实操及专业人才培训中。,2005,鹤岗市向阳区,-1,-1
年创立JCP超级规划家训练营系统,2006,-1,JCP,-1
 包括求职就业特训营和超级职业发展特训营。,2006,-1,-1,-1
年发起中国就业与职业规划高峰论坛,2009,中国,-1,-1
年设立国家生涯规划师培训基地,2013,-1,-1,规划师
年成立我国首个由民间机构主持的中国职业分类研究中心,2014,-1,中国职业分类研究中心,-1
作为中国职业规划事业开创者,,中国,-1,-1
 洪向阳老师十多年来始终专注于职业规划的研究,,鹤岗市向阳区,-1,-1
咨询,,鹤岗市向阳区,-1,-1
培训事业,,鹤岗市向阳区,-1,-1
 个人职业规划咨询客户来自各行各业,,鹤岗市向阳区,-1,-1
世界各地。,,鹤岗市向阳区,-1,-1
 年任正处级侦察员,1993,-1,-1,侦察员
 广州市在市公安学校学习；,1978.10-1980.11,广州市,-1,学习
——,2005.02,-1,-1,-1
——,2015.01,-1,-1,-1
－,2016.01,-1,-1,-1
 在静宁县城川乡中心小学教书；,1983.09-1985.10,平凉市静宁县,静宁县城川乡中心小学,-1
年,1994.-1997,-1,-1,-1
 就读于北京大学获经济学博士学位,1994.-1997,北京市,北京大学,-1
年,2002.-2005,-1,-1,-1
 就读于中国人民大学法学院,2002.-2005,-1,中国人民大学法学院,-1
年,1981.-1985,-1,-1,-1
 就读于西南财经大学,1981.-1985,-1,西南财经大学,-1
年,1985.-1988,-1,-1,-1
 就读于中国人民银行金融研究所,1985.-1988,-1,中国人民银行金融研究所,-1
年,1988.-1993,-1,-1,-1
 就职于中国人民银行金融管理司；,1988.-1993,-1,中国人民银行金融管理司,-1
年,1993.-1995,-1,-1,-1
 山西榆次液压厂铸造车间实习；,1983.08-1984.08,山西省,山西榆次液压厂,-1
 获经济学博士学位,1994.09-1997.06,-1,-1,-1
获理学学士学位,1984.09-1988.07,南京市,-1,-1
 获经济学硕士学位,1988.09-1991.03,天津市南开区,-1,-1
党委保卫部,2005.7,-1,党委保卫部,-1
保卫处,2005.7,-1,保卫处,-1
武装部,2005.7,-1,武装部,-1
招生就业处,2005.7,-1,-1,-1
团委,2005.7,-1,团委,-1
分管纪律检查,2012.12,-1,-1,-1
监察,2012.12,-1,-1,-1
 期中青班学习,1997.03-1997.06,-1,-1,学习
 平乐县桥亭乡政府干部,1984.12-1987.05,平乐县,-1,干部
 获管理学博士学位,1997.09-2000.07,南京市,-1,-1
中共十六大,2012.03,-1,中共十六大,-1
十七大,2012.03,-1,十七大,-1
十八大,2012.03,-1,十八大,-1
 广西民族学院大专班函授政治教育专业,1989.09-1992.07,-1,广西民族学院大专班,-1
 在广州市荔湾区政府挂职学习,2001.10-2001.12,广州市,-1,学习
 期中青班培训学习,2010.09-2011.01,-1,-1,学习
——,2011.08,-1,-1,-1
 -,1942.1,-1,-1,-1
 年出生于山东省曹县。,1942,山东省,-1,-1
年毕业于复旦大学化学系,1967,-1,复旦大学化学系,-1
博士生导师。山东省第九,1994.,山东省,-1,-1
年复旦大学毕业后,1967,-1,复旦大学,-1
 起受聘为重庆大学化学化工学院,2011.6,重庆市,重庆大学化学化工学院,-1
在中国宜兴环保科技工业园管委会挂职,2014.04-2015.02,宜兴市,中国宜兴环保科技工业园管委会,-1
 在河北省承德地区教委任副主任,1992.3-1993.10,河北省,-1,副主任
党组成员。；,1992.3-1993.10,河北省,-1,成员
 在河北省承德市教委任副主任,1993.10-2001.7,河北省,-1,副主任
党组成员；,1993.10-2001.7,河北省,-1,成员
 云南省旅游局综合处,1995.07-2003.04,云南省,云南省旅游局综合处,-1
——,2017.03,-1,-1,-1
 评聘为讲师,1989.9,-1,-1,讲师
 评聘为副教授,1996.9,-1,-1,副教授
 评聘为教授,2001.12,-1,-1,教授
 贵州省龙里县羊场区知青。,1975.12-1978.3,贵州省,-1,知青
 四川省都江堰科技产业开发区书记,2001.01-2003.01,四川省,-1,书记
主任；,2001.01-2003.01,四川省,-1,主任
 南京大学党政基础专业自学考试毕业,1984.9-1987.7,南京市,南京大学,-1
团支书;,1968.9-1974.10,上饶市万年县,-1,-1
参加澳门公开大学工商管理专业研究生学习,2002.01-2004.01,澳门,-1,学习
 获硕士学位,2002.01-2004.01,澳门,-1,-1
 河南省延津县秦庄下乡知青；,1975.08-1978.01,河南省,-1,知青
 河南省延津县知青办工作；,1978.01-1978.09,河南省,-1,工作
 河南省原阳县郭庄乡,1983.11-1985.06,河南省,-1,-1
-,2017.01,-1,-1,-1
——,2011.08,-1,-1,-1
在保亭县挂职锻炼,2009.05-2011.11,保亭县,-1,-1
 海南中国国际儿童智力开发中心职员,1992.07-1992.12,海南省,海南中国国际儿童智力开发中心,-1
广州市第九,,广州市,-1,-1
十次党代会代表,,广州市,-1,代表
〉,2003.02,-1,-1,-1
—,2017.10,-1,-1,-1
 四川省隆昌县青龙乡下乡知青；图片,1975.10-1978.03,四川省,-1,知青
 在职攻读北京大学政府管理学院比较政治专业,2000.09-2006.06,北京市,北京大学政府管理学院,-1
获法学博士学位,2000.09-2006.06,北京市,-1,-1
 安徽潜山后冲乡友谊村赤脚医生,1976.01-1978.08,安徽省,-1,医生
加工厂工人。,1976.01-1978.08,安徽省,-1,工人
 获工学学士学位。,1978.08-1982.06,重庆市,-1,-1
 中直机关工委,2012.03-2015.06,-1,中直机关工委,-1
 山东农业大学植物保护专业,1987.09-1991.07,山东省,山东农业大学,-1
—今,2012.1,-1,-1,-1
-,2016.08,-1,-1,-1
 浙江省委党校法律专业函授,1997.10-2000.04,浙江省,浙江省委党校,-1
 浙江省庆元县检察院助检员,1981.04-1990.04,浙江省,浙江省庆元县检察院,-1
 年省委组织部选调生,1996,-1,省委组织部,-1
 期中青年干部培训班学习,1997.04-1997.07,-1,-1,干部
 期中青年干部培训班学习,2007.04-2007.07,-1,-1,干部
 高台县黑泉乡政府干部,1996.07-1998.02,高台县,-1,干部
 高台县黑泉乡政府乡长助理,1998.02-1999.05,高台县,-1,乡长助理
 广州军区军医学校学员；,1978.04-1980.08,广州市,广州军区军医学校,-1
 花都市委,1996.03-1996.10,广州市花都区,花都市委,-1
 中共广州市花都区第十届,2011.11-2013.08,中共,-1,-1
第十一届,2011.11-2013.08,中共,-1,-1
 任队员,1997.01-1998.01,广西自治区,-1,-1
 获哲学硕士学位,1992.09-1995.07,-1,-1,-1
 获法学学士学位,1982.09-1986.07,-1,-1,-1
十三,2016.10,南宁市,-1,-1
 获硕士学位,1997.09-1999.07,浙江省,-1,-1
总指挥,2011.05-2011.11,西安市新城区,-1,-1
——至今,2017.01,-1,-1,-1
5,,-1,-1,-1
 任瑞安县陶山区浦西乡文化员,1985.03-1990.05,瑞安县,-1,-1
团书记,1985.03-1990.05,瑞安县,-1,书记
 任兴宁县福兴,1975.,南宁市兴宁区,兴宁县福兴,-1
大坪公社,1975.,南宁市兴宁区,大坪公社,-1
 任兴宁县副县,1990.,兴宁县,-1,-1
党组成员；,1990.,兴宁县,-1,成员
起,2008.8,-1,-1,-1
 取得律师资格,1992.09,-1,-1,律师
 华东政法学院国际法系国际法专业本科,1983.09-1990.08,科,华东政法学院,-1
在江苏省张家港市挂职,1998.1,江苏省,-1,-1
——,2016.05,-1,-1,-1
 4-5,2016.05,榆林市,-1,-1
 毕业于山东大学政治系行政管理专业,1981.07,山东省,山东大学政治系,-1
 成都市赴美高级管理人员培训班学习,1999.09-1999.12,成都市,-1,学习
 获高级会计师职务任职资格,1999.11,-1,-1,高级会计师
 上山下乡知青；,1976.08-1979.04,-1,-1,知青
 辽宁省葫芦岛市凌河商场采购员；,1979.04-1981.07,辽宁省,-1,-1
——,2015.08,-1,-1,-1
 美国班尼迪克大学信息管理专业攻读硕士学位,2009.09-2011.05,-1,美国班尼迪克大学,-1
获管理学硕士学位,2009.09-2011.05,-1,-1,-1
 期进修班学习,2015.03-2015.05,-1,-1,学习
 葫芦岛市副市级干部,2010.12,葫芦岛市,-1,干部
 公示,2012.3,-1,-1,-1
5,,-1,-1,-1
年,1998.-2000,-1,-1,-1
年,2000.-2003,-1,-1,-1
——至今,2016.10,-1,-1,-1
副总指挥,1989.10-1990.10,巴彦淖尔市磴口县,-1,-1
 任杭锦后旗副旗长；,1995.9-2000.11,杭锦,-1,副旗长
 依兰县农业银行记账员,1981.12-1983.04,哈尔滨市依兰县,依兰县农业银行,-1
—,2011.04,-1,-1,-1
——,2016.01,-1,-1,-1
——,2017.02,-1,-1,-1
获MBA学位,1999.01-1999.12,美国,-1,-1
 期市厅班学习,2004.09-2004.11,-1,-1,学习
 期中青年干部培训一班学习,2009.03-2009.07,-1,-1,干部
。,,-1,-1,-1
 北京市公安局宣武分局政治部。,1995.07-1998.09,北京市,北京市公安局宣武分局政治部,-1
 浙江省绍兴县报工作；,1990.08-1991.12,浙江省,-1,工作
——,2017.04,-1,-1,-1
6,,-1,-1,-1
获经济学硕士学位,2006.9-2009.1,-1,-1,-1
任湛江市海康县委调研室,1989.,湛江市,湛江市海康县委调研室,-1
广东省十,,广东省,-1,-1
十一次党代会代表,,广东省,-1,代表
年,1975-1978,-1,-1,-1
年,1978-1987,-1,-1,-1
年,1987-1990,-1,-1,-1
年,1990-1992,-1,-1,-1
年,1992-1995,-1,-1,-1
年,1995-1996,-1,-1,-1
年,1996-1997,-1,-1,-1
年,1997-1998,-1,-1,-1
年,1998-2001,-1,-1,-1
年,2001-2002,-1,-1,-1
年,2002-2003,-1,-1,-1
年,2003-2004,-1,-1,-1
年,2004-2006,-1,-1,-1
年,2006-2008,-1,-1,-1
报社总编辑,2014.04,-1,-1,总编辑
无线话务员,1976.03-1978.04,江苏省,-1,-1
—,2017.10,-1,-1,-1
 下派北碚区龙凤桥镇锻炼,1991.08-1992.05,北碚区,-1,-1
 经济学硕士,2006.03-2007.01,-1,-1,-1
大学毕业,1986.09-1990.07,-1,-1,-1
法学学士；,1986.09-1990.07,-1,-1,-1
 在自考经济管理专业学习,1984.05-1987.05,-1,-1,学习
 获农业推广硕士学位,2012.03-2014.12,-1,-1,-1
 保亭县什玲,1974.04-1975.03,保亭县,-1,-1
——,2003.02,-1,-1,-1
 4-5,2015.11-2016.5,海南省,-1,-1
 在“文化大革命”中受冲击,1966-1968,-1,-1,-1
获工学硕士学位,2007.09-2009.07,哈尔滨市,-1,-1
 航空航天工业部,1990.07-1996.08,-1,航空航天工业部,-1
 中国航天工业总公司,1996.08-2001.04,-1,中国航天工业总公司,-1
 中共十八大,2017.12,兰州市,中共十八大,-1
。,,-1,-1,-1
 山东省泰安市第二中学高中生；,1977.09-1980.08,山东省,山东省泰安市第二中学,-1
 兰州大学化学系分析化学专业硕士；,1984.09-1987.06,兰州市,兰州大学化学系,-1
